movie_title,gross,movie_imdb_link
The Women ,26896744.0,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1
Vicky Cristina Barcelona ,23213577.0,http://www.imdb.com/title/tt0497465/?ref_=fn_tt_tt_1
Arn: The Knight Templar ,,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1
Bad Moms ,55461307.0,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1
Boys and Girls ,20627372.0,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1
White Oleander ,16346122.0,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1
Jennifer's Body ,16204793.0,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1
Drowning Mona ,15427192.0,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1
Radio Days ,14792779.0,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1
Left Behind ,13998282.0,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1
Remember Me ,19057024.0,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1
How to Deal ,14108518.0,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1
My Stepmother Is an Alien ,13854000.0,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1
Philadelphia ,77324422.0,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1
The Thirteenth Floor ,15500000.0,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1
The Cookout ,11540112.0,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1
Meteor ,,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1
Duets ,4734235.0,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1
Hollywood Ending ,4839383.0,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1
Detroit Rock City ,4193025.0,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1
Highlander ,5900000.0,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1
Things We Lost in the Fire ,2849142.0,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1
Steel ,1686429.0,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1
The Immigrant ,1984743.0,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1
The White Countess ,1666262.0,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1
Trance ,2319187.0,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1
Soul Plane ,13922211.0,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1
Welcome to the Sticks ,,http://www.imdb.com/title/tt1064932/?ref_=fn_tt_tt_1
Good ,23091.0,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1
Enter the Void ,336467.0,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1
Vamps ,2964.0,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1
Hachi: A Dog's Tale ,,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1
Zulu ,,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1
The Homesman ,2428883.0,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1
Juwanna Mann ,13571817.0,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1
Lilyhammer             ,,http://www.imdb.com/title/tt1958961/?ref_=fn_tt_tt_1
Ararat ,1554566.0,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1
Madison ,508867.0,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1
Slow Burn ,1181197.0,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1
Wasabi ,81525.0,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1
Slither ,7774730.0,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1
Beverly Hills Cop ,234760500.0,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1
Home Alone ,285761243.0,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1
3 Men and a Baby ,167780960.0,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1
Tootsie ,177200000.0,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1
Top Gun ,176781728.0,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1
"Crouching Tiger, Hidden Dragon ",128067808.0,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1
American Beauty ,130058047.0,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1
The King's Speech ,138795342.0,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1
Twins ,111936400.0,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1
Scream: The TV Series             ,,http://www.imdb.com/title/tt3921180/?ref_=fn_tt_tt_1
The Yellow Handkerchief ,317040.0,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1
The Color Purple ,94175854.0,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1
Tidal Wave ,,http://www.imdb.com/title/tt1153040/?ref_=fn_tt_tt_1
Ben-Hur ,,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1
The Imitation Game ,91121452.0,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1
Private Benjamin ,69800000.0,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1
Coal Miner's Daughter ,79900000.0,http://www.imdb.com/title/tt0080549/?ref_=fn_tt_tt_1
Diary of a Wimpy Kid ,64001297.0,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1
Mama ,71588220.0,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1
Halloween ,47000000.0,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1
National Lampoon's Vacation ,61400000.0,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1
Bad Grandpa ,101978840.0,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1
The Queen ,56437947.0,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1
Beetlejuice ,73326666.0,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1
Why Did I Get Married? ,55184721.0,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1
Little Women ,50003300.0,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1
The Woman in Black ,54322273.0,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1
When a Stranger Calls ,47860214.0,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1
Big Fat Liar ,47811275.0,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1
The Deer Hunter ,,http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1
Wag the Dog ,43022524.0,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1
The Lizzie McGuire Movie ,42672630.0,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1
Snitch ,42919096.0,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1
Krampus ,42592530.0,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1
The Faculty ,40064955.0,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1
What's Love Got to Do with It ,39100956.0,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1
Cop Land ,44886089.0,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1
Not Another Teen Movie ,37882551.0,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1
End of Watch ,40983001.0,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1
Aloha ,20991497.0,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1
The Skulls ,35007180.0,http://www.imdb.com/title/tt0192614/?ref_=fn_tt_tt_1
The Theory of Everything ,35887263.0,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1
Malibu's Most Wanted ,34308901.0,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1
Where the Heart Is ,33771174.0,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1
Lawrence of Arabia ,6000000.0,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1
Halloween II ,33386128.0,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1
Wild ,37877959.0,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1
The Last House on the Left ,32721635.0,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1
The Wedding Date ,31585300.0,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1
Halloween: Resurrection ,30259652.0,http://www.imdb.com/title/tt0220506/?ref_=fn_tt_tt_1
Clash of the Titans ,163192114.0,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1
The Princess Bride ,30857814.0,http://www.imdb.com/title/tt0093779/?ref_=fn_tt_tt_1
The Great Debaters ,30226144.0,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1
Drive ,35054909.0,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1
Confessions of a Teenage Drama Queen ,29302097.0,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1
The Object of My Affection ,29106737.0,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1
28 Weeks Later ,28637507.0,http://www.imdb.com/title/tt0463854/?ref_=fn_tt_tt_1
When the Game Stands Tall ,30127963.0,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1
Because of Winn-Dixie ,32645546.0,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1
Love & Basketball ,27441122.0,http://www.imdb.com/title/tt0199725/?ref_=fn_tt_tt_1
Grosse Pointe Blank ,28014536.0,http://www.imdb.com/title/tt0119229/?ref_=fn_tt_tt_1
All About Steve ,33860010.0,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1
Book of Shadows: Blair Witch 2 ,26421314.0,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1
The Craft ,24881000.0,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1
Match Point ,23089926.0,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1
Ramona and Beezus ,26161406.0,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1
The Remains of the Day ,22954968.0,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1
Boogie Nights ,26384919.0,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1
Nowhere to Run ,22189039.0,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1
Flicka ,20998709.0,http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1
The Hills Have Eyes II ,20801344.0,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1
Urban Legends: Final Cut ,21468807.0,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1
Tuck Everlasting ,19158074.0,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1
The Marine ,18843314.0,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1
Keanu ,20566327.0,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1
Country Strong ,20218921.0,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1
Disturbing Behavior ,17411331.0,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1
The Place Beyond the Pines ,21383298.0,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1
The November Man ,24984868.0,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1
Eye of the Beholder ,16459004.0,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1
The Hurt Locker ,15700000.0,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1
Firestarter ,15100000.0,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1
Killing Them Softly ,14938570.0,http://www.imdb.com/title/tt1764234/?ref_=fn_tt_tt_1
A Most Wanted Man ,17237244.0,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1
Freddy Got Fingered ,14249005.0,http://www.imdb.com/title/tt0240515/?ref_=fn_tt_tt_1
The Pirates Who Don't Do Anything: A VeggieTales Movie ,12701880.0,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1
U2 3D ,10353690.0,http://www.imdb.com/title/tt0892375/?ref_=fn_tt_tt_1
Highlander: Endgame ,12801190.0,http://www.imdb.com/title/tt0144964/?ref_=fn_tt_tt_1
Idlewild ,12549485.0,http://www.imdb.com/title/tt0417225/?ref_=fn_tt_tt_1
One Day ,13766014.0,http://www.imdb.com/title/tt1563738/?ref_=fn_tt_tt_1
Whip It ,13034417.0,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1
Knockaround Guys ,11632420.0,http://www.imdb.com/title/tt0211465/?ref_=fn_tt_tt_1
Confidence ,12212417.0,http://www.imdb.com/title/tt0310910/?ref_=fn_tt_tt_1
The Muse ,11614236.0,http://www.imdb.com/title/tt0164108/?ref_=fn_tt_tt_1
De-Lovely ,13337299.0,http://www.imdb.com/title/tt0352277/?ref_=fn_tt_tt_1
New York Stories ,10763469.0,http://www.imdb.com/title/tt0097965/?ref_=fn_tt_tt_1
Barney's Great Adventure ,11144518.0,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1
The Man with the Iron Fists ,15608545.0,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1
Home Fries ,10443316.0,http://www.imdb.com/title/tt0119304/?ref_=fn_tt_tt_1
Here on Earth ,10494147.0,http://www.imdb.com/title/tt0195778/?ref_=fn_tt_tt_1
Brazil ,9929000.0,http://www.imdb.com/title/tt0088846/?ref_=fn_tt_tt_1
Raise Your Voice ,10411980.0,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1
The Dead Zone             ,,http://www.imdb.com/title/tt0281432/?ref_=fn_tt_tt_1
The Big Lebowski ,17439163.0,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1
Black Snake Moan ,9396487.0,http://www.imdb.com/title/tt0462200/?ref_=fn_tt_tt_1
Dark Blue ,9059588.0,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1
A Mighty Heart ,9172810.0,http://www.imdb.com/title/tt0829459/?ref_=fn_tt_tt_1
Whatever It Takes ,8735529.0,http://www.imdb.com/title/tt0202402/?ref_=fn_tt_tt_1
Boat Trip ,8586376.0,http://www.imdb.com/title/tt0285462/?ref_=fn_tt_tt_1
The Importance of Being Earnest ,8378141.0,http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1
The Love Letter ,,http://www.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1
Hoot ,8080116.0,http://www.imdb.com/title/tt0453494/?ref_=fn_tt_tt_1
In Bruges ,7757130.0,http://www.imdb.com/title/tt0780536/?ref_=fn_tt_tt_1
Peeples ,9123834.0,http://www.imdb.com/title/tt1699755/?ref_=fn_tt_tt_1
The Rocker ,6409206.0,http://www.imdb.com/title/tt1031969/?ref_=fn_tt_tt_1
Post Grad ,6373693.0,http://www.imdb.com/title/tt1142433/?ref_=fn_tt_tt_1
Promised Land ,7556708.0,http://www.imdb.com/title/tt2091473/?ref_=fn_tt_tt_1
Whatever Works ,5306447.0,http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1
The In Crowd ,5217498.0,http://www.imdb.com/title/tt0163676/?ref_=fn_tt_tt_1
Three Burials ,5023275.0,http://www.imdb.com/title/tt0419294/?ref_=fn_tt_tt_1
Jakob the Liar ,4956401.0,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1
Kiss Kiss Bang Bang ,4235837.0,http://www.imdb.com/title/tt0373469/?ref_=fn_tt_tt_1
Idle Hands ,4002955.0,http://www.imdb.com/title/tt0138510/?ref_=fn_tt_tt_1
Mulholland Drive ,7219578.0,http://www.imdb.com/title/tt0166924/?ref_=fn_tt_tt_1
Blood and Chocolate ,3525161.0,http://www.imdb.com/title/tt0397044/?ref_=fn_tt_tt_1
You Will Meet a Tall Dark Stranger ,3247816.0,http://www.imdb.com/title/tt1182350/?ref_=fn_tt_tt_1
Never Let Me Go ,2412045.0,http://www.imdb.com/title/tt1334260/?ref_=fn_tt_tt_1
The Company             ,,http://www.imdb.com/title/tt0488352/?ref_=fn_tt_tt_1
Transsiberian ,2203641.0,http://www.imdb.com/title/tt0800241/?ref_=fn_tt_tt_1
The Clan of the Cave Bear ,1953732.0,http://www.imdb.com/title/tt0090848/?ref_=fn_tt_tt_1
Crazy in Alabama ,1954202.0,http://www.imdb.com/title/tt0142201/?ref_=fn_tt_tt_1
Funny Games ,1294640.0,http://www.imdb.com/title/tt0808279/?ref_=fn_tt_tt_1
Listening ,,http://www.imdb.com/title/tt3153582/?ref_=fn_tt_tt_1
Felicia's Journey ,819852.0,http://www.imdb.com/title/tt0165773/?ref_=fn_tt_tt_1
Metropolis ,26435.0,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1
District B13 ,1197786.0,http://www.imdb.com/title/tt0414852/?ref_=fn_tt_tt_1
Things to Do in Denver When You're Dead ,529766.0,http://www.imdb.com/title/tt0114660/?ref_=fn_tt_tt_1
The Assassin ,613556.0,http://www.imdb.com/title/tt3508840/?ref_=fn_tt_tt_1
Buffalo Soldiers ,353743.0,http://www.imdb.com/title/tt0252299/?ref_=fn_tt_tt_1
The Return ,502028.0,http://www.imdb.com/title/tt0376968/?ref_=fn_tt_tt_1
Ong-bak 2 ,102055.0,http://www.imdb.com/title/tt0785035/?ref_=fn_tt_tt_1
Centurion ,122288.0,http://www.imdb.com/title/tt1020558/?ref_=fn_tt_tt_1
Silent Trigger ,,http://www.imdb.com/title/tt0117653/?ref_=fn_tt_tt_1
The Midnight Meat Train ,73548.0,http://www.imdb.com/title/tt0805570/?ref_=fn_tt_tt_1
Winnie Mandela ,,http://www.imdb.com/title/tt1551641/?ref_=fn_tt_tt_1
The Son of No One ,28870.0,http://www.imdb.com/title/tt1535612/?ref_=fn_tt_tt_1
All the Queen's Men ,22723.0,http://www.imdb.com/title/tt0252223/?ref_=fn_tt_tt_1
The Good Night ,20380.0,http://www.imdb.com/title/tt0484111/?ref_=fn_tt_tt_1
Bathory: Countess of Blood ,,http://www.imdb.com/title/tt0469640/?ref_=fn_tt_tt_1
Khumba ,,http://www.imdb.com/title/tt1487931/?ref_=fn_tt_tt_1
Automata ,,http://www.imdb.com/title/tt1971325/?ref_=fn_tt_tt_1
Dungeons & Dragons: Wrath of the Dragon God ,,http://www.imdb.com/title/tt0406728/?ref_=fn_tt_tt_1
Chiamatemi Francesco - Il Papa della gente ,,http://www.imdb.com/title/tt3856124/?ref_=fn_tt_tt_1
Shinjuku Incident ,,http://www.imdb.com/title/tt1075419/?ref_=fn_tt_tt_1
Pandaemonium ,,http://www.imdb.com/title/tt0210217/?ref_=fn_tt_tt_1
Groundhog Day ,70906973.0,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1
Magic Mike XXL ,66009973.0,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1
Romeo + Juliet ,46338728.0,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1
Sarah's Key ,7691700.0,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1
Freedom ,,http://www.imdb.com/title/tt2584018/?ref_=fn_tt_tt_1
Unforgiven ,101157447.0,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1
Manderlay ,74205.0,http://www.imdb.com/title/tt0342735/?ref_=fn_tt_tt_1
Slumdog Millionaire ,141319195.0,http://www.imdb.com/title/tt1010048/?ref_=fn_tt_tt_1
Fatal Attraction ,156645693.0,http://www.imdb.com/title/tt0093010/?ref_=fn_tt_tt_1
Pretty Woman ,178406268.0,http://www.imdb.com/title/tt0100405/?ref_=fn_tt_tt_1
Towering Inferno             ,,http://www.imdb.com/title/tt0691996/?ref_=fn_tt_tt_1
Crocodile Dundee II ,109306210.0,http://www.imdb.com/title/tt0092493/?ref_=fn_tt_tt_1
Broken Horses ,,http://www.imdb.com/title/tt2503954/?ref_=fn_tt_tt_1
Born on the Fourth of July ,70001698.0,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1
Cool Runnings ,68856263.0,http://www.imdb.com/title/tt0106611/?ref_=fn_tt_tt_1
My Bloody Valentine ,51527787.0,http://www.imdb.com/title/tt1179891/?ref_=fn_tt_tt_1
The Possession ,49122319.0,http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1
First Blood ,,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1
Stomp the Yard ,61356221.0,http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1
The Spy Who Loved Me ,46800000.0,http://www.imdb.com/title/tt0076752/?ref_=fn_tt_tt_1
Ghost Hunters             ,,http://www.imdb.com/title/tt0426697/?ref_=fn_tt_tt_1
Urban Legend ,38048637.0,http://www.imdb.com/title/tt0146336/?ref_=fn_tt_tt_1
Dangerous Liaisons ,34700000.0,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1
Good Deeds ,35010192.0,http://www.imdb.com/title/tt1885265/?ref_=fn_tt_tt_1
White Fang ,34793160.0,http://www.imdb.com/title/tt0103247/?ref_=fn_tt_tt_1
Superstar ,30628981.0,http://www.imdb.com/title/tt0167427/?ref_=fn_tt_tt_1
The Iron Lady ,29959436.0,http://www.imdb.com/title/tt1007029/?ref_=fn_tt_tt_1
Jonah: A VeggieTales Movie ,25571351.0,http://www.imdb.com/title/tt0298388/?ref_=fn_tt_tt_1
Poetic Justice ,27515786.0,http://www.imdb.com/title/tt0107840/?ref_=fn_tt_tt_1
All About the Benjamins ,25482931.0,http://www.imdb.com/title/tt0278295/?ref_=fn_tt_tt_1
Vampire in Brooklyn ,19900000.0,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1
Exorcist II: The Heretic ,,http://www.imdb.com/title/tt0076009/?ref_=fn_tt_tt_1
An American Haunting ,16298046.0,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1
My Boss's Daughter ,15549702.0,http://www.imdb.com/title/tt0270980/?ref_=fn_tt_tt_1
A Perfect Getaway ,15483540.0,http://www.imdb.com/title/tt0971209/?ref_=fn_tt_tt_1
Our Family Wedding ,20246959.0,http://www.imdb.com/title/tt1305583/?ref_=fn_tt_tt_1
Dead Man on Campus ,15062898.0,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1
Tea with Mussolini ,14348123.0,http://www.imdb.com/title/tt0120857/?ref_=fn_tt_tt_1
Thinner ,15171475.0,http://www.imdb.com/title/tt0117894/?ref_=fn_tt_tt_1
"New York, New York ",,http://www.imdb.com/title/tt0076451/?ref_=fn_tt_tt_1
Crooklyn ,13640000.0,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1
I Think I Love My Wife ,12550242.0,http://www.imdb.com/title/tt0770772/?ref_=fn_tt_tt_1
Jason X ,12610731.0,http://www.imdb.com/title/tt0211443/?ref_=fn_tt_tt_1
Big Fat Liar ,47811275.0,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1
Bobby ,11204499.0,http://www.imdb.com/title/tt0308055/?ref_=fn_tt_tt_1
Head Over Heels ,10397365.0,http://www.imdb.com/title/tt0192111/?ref_=fn_tt_tt_1
Fun Size ,9402410.0,http://www.imdb.com/title/tt1663143/?ref_=fn_tt_tt_1
The Diving Bell and the Butterfly ,5990075.0,http://www.imdb.com/title/tt0401383/?ref_=fn_tt_tt_1
Little Children ,5459824.0,http://www.imdb.com/title/tt0404203/?ref_=fn_tt_tt_1
Gossip ,5108820.0,http://www.imdb.com/title/tt0176783/?ref_=fn_tt_tt_1
A Walk on the Moon ,4741987.0,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1
Catch a Fire ,4291965.0,http://www.imdb.com/title/tt0437232/?ref_=fn_tt_tt_1
Soul Survivors ,3100650.0,http://www.imdb.com/title/tt0218619/?ref_=fn_tt_tt_1
Jefferson in Paris ,2474000.0,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1
Easy Virtue ,2656324.0,http://www.imdb.com/title/tt0808244/?ref_=fn_tt_tt_1
Caravans ,1000000.0,http://www.imdb.com/title/tt0077296/?ref_=fn_tt_tt_1
Mr. Turner ,3958500.0,http://www.imdb.com/title/tt2473794/?ref_=fn_tt_tt_1
Wild Grass ,403649.0,http://www.imdb.com/title/tt1156143/?ref_=fn_tt_tt_1
Amen. ,274299.0,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1
Reign of Assassins ,,http://www.imdb.com/title/tt1460743/?ref_=fn_tt_tt_1
The Lucky Ones ,183088.0,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1
Margaret ,46495.0,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1
Stan Helsing ,,http://www.imdb.com/title/tt1185266/?ref_=fn_tt_tt_1
Flipped ,1752214.0,http://www.imdb.com/title/tt0817177/?ref_=fn_tt_tt_1
Brokeback Mountain ,83025853.0,http://www.imdb.com/title/tt0388795/?ref_=fn_tt_tt_1
Teenage Mutant Ninja Turtles ,190871240.0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1
Clueless ,56631572.0,http://www.imdb.com/title/tt0112697/?ref_=fn_tt_tt_1
Far from Heaven ,15854988.0,http://www.imdb.com/title/tt0297884/?ref_=fn_tt_tt_1
Hot Tub Time Machine 2 ,12282677.0,http://www.imdb.com/title/tt2637294/?ref_=fn_tt_tt_1
Dekalog             ,447093.0,http://www.imdb.com/title/tt0092337/?ref_=fn_tt_tt_1
Quills ,7060876.0,http://www.imdb.com/title/tt0180073/?ref_=fn_tt_tt_1
Seven Psychopaths ,14989761.0,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1
The Caveman's Valentine ,687081.0,http://www.imdb.com/title/tt0182000/?ref_=fn_tt_tt_1
The Border             ,,http://www.imdb.com/title/tt4048942/?ref_=fn_tt_tt_1
Downfall ,5501940.0,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1
The Sea Inside ,2086345.0,http://www.imdb.com/title/tt0369702/?ref_=fn_tt_tt_1
Under the Skin ,2605039.0,http://www.imdb.com/title/tt1441395/?ref_=fn_tt_tt_1
"Good Morning, Vietnam ",123922370.0,http://www.imdb.com/title/tt0093105/?ref_=fn_tt_tt_1
The Last Godfather ,163591.0,http://www.imdb.com/title/tt1584131/?ref_=fn_tt_tt_1
Justin Bieber: Never Say Never ,73000942.0,http://www.imdb.com/title/tt1702443/?ref_=fn_tt_tt_1
Black Swan ,106952327.0,http://www.imdb.com/title/tt0947798/?ref_=fn_tt_tt_1
RoboCop ,58607007.0,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
The Godfather: Part II ,57300000.0,http://www.imdb.com/title/tt0071562/?ref_=fn_tt_tt_1
Save the Last Dance ,91038276.0,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1
A Nightmare on Elm Street 4: The Dream Master ,49369900.0,http://www.imdb.com/title/tt0095742/?ref_=fn_tt_tt_1
Miracles from Heaven ,61693523.0,http://www.imdb.com/title/tt4257926/?ref_=fn_tt_tt_1
"Dude, Where's My Car? ",46729374.0,http://www.imdb.com/title/tt0242423/?ref_=fn_tt_tt_1
Young Guns ,44726644.0,http://www.imdb.com/title/tt0096487/?ref_=fn_tt_tt_1
St. Vincent ,44134898.0,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1
About Last Night ,48637684.0,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1
